TIME,V(GND),V(Y),V(NET1),V(VDD)
2.16000000e-07,4.20950228e+00,4.20950457e+00,6.00950228e+00,6.00950228e+00
2.16036625e-07,4.20999530e+00,4.20916751e+00,5.94407016e+00,6.00999530e+00
2.16066938e-07,4.20805464e+00,4.20719291e+00,5.88756584e+00,6.00805464e+00
2.16097251e-07,4.20502151e+00,4.20415700e+00,5.82996905e+00,6.00502151e+00
2.16157878e-07,4.19660963e+00,4.19605746e+00,5.71242986e+00,5.99660963e+00
2.16279130e-07,4.17402018e+00,4.17751450e+00,5.47158578e+00,5.97402018e+00
2.16339757e-07,4.16239219e+00,4.17210670e+00,5.35083048e+00,5.96239219e+00
2.16400383e-07,4.15188821e+00,4.17324866e+00,5.23119919e+00,5.95188821e+00
2.16461009e-07,4.13406861e+00,4.18193280e+00,5.10425227e+00,5.93406861e+00
2.16521635e-07,4.09119384e+00,4.22139544e+00,4.95225019e+00,5.89119384e+00
2.16538714e-07,4.07761571e+00,4.28915430e+00,4.90793139e+00,5.87761571e+00
2.16542407e-07,4.07392229e+00,4.30930097e+00,4.89758944e+00,5.87392229e+00
2.16546101e-07,4.06992437e+00,4.33221390e+00,4.88694298e+00,5.86992437e+00
2.16553488e-07,4.05857060e+00,4.39022906e+00,4.86229213e+00,5.85857060e+00
2.16560875e-07,4.03094107e+00,4.45196495e+00,4.82136553e+00,5.83094107e+00
2.16568263e-07,3.99723027e+00,4.52600729e+00,4.77435765e+00,5.79723027e+00
2.16575650e-07,3.96353031e+00,4.61637065e+00,4.72736062e+00,5.76353031e+00
2.16583037e-07,3.93066290e+00,4.72129350e+00,4.68119613e+00,5.73066290e+00
2.16590424e-07,3.89722457e+00,4.83603642e+00,4.63446073e+00,5.69722457e+00
2.16605199e-07,3.84096614e+00,5.07775567e+00,4.55160815e+00,5.64096614e+00
2.16612127e-07,3.83175225e+00,5.18498371e+00,4.52992324e+00,5.63175225e+00
2.16614500e-07,3.83192088e+00,5.21942054e+00,4.52582103e+00,5.63192088e+00
2.16616873e-07,3.83265537e+00,5.25103853e+00,4.52228467e+00,5.63265537e+00
2.16621618e-07,3.83803848e+00,5.30727394e+00,4.51912608e+00,5.63803848e+00
2.16626363e-07,3.84658802e+00,5.35599442e+00,4.51913392e+00,5.64658802e+00
2.16635854e-07,3.86920916e+00,5.44045172e+00,4.52467167e+00,5.66920916e+00
2.16654836e-07,3.92706944e+00,5.58294546e+00,4.54836515e+00,5.72706944e+00
2.16692799e-07,4.06980900e+00,5.81324317e+00,4.62277112e+00,5.86980900e+00
2.16730762e-07,4.23140571e+00,6.00375402e+00,4.71603424e+00,6.03140571e+00
2.16768725e-07,4.39931667e+00,6.17948722e+00,4.81561160e+00,6.19931667e+00
2.16806688e-07,4.56544886e+00,6.34834155e+00,4.91341021e+00,6.36544886e+00
2.16844651e-07,4.72989226e+00,6.51432819e+00,5.00952002e+00,6.52989226e+00
2.16920577e-07,5.05566003e+00,6.84212028e+00,5.19862061e+00,6.85566003e+00
2.17000000e-07,5.39484842e+00,7.18256335e+00,5.39484842e+00,7.19484842e+00
2.17015185e-07,5.39166457e+00,7.18654176e+00,5.39166457e+00,7.19166457e+00
2.17030370e-07,5.38947173e+00,7.18733246e+00,5.38947173e+00,7.18947173e+00
2.17045556e-07,5.38665225e+00,7.18626993e+00,5.38665225e+00,7.18665225e+00
2.17075926e-07,5.37985606e+00,7.17992582e+00,5.37985606e+00,7.17985606e+00
2.17136667e-07,5.36690827e+00,7.16687101e+00,5.36690827e+00,7.16690827e+00
2.17197408e-07,5.35382601e+00,7.15384372e+00,5.35382601e+00,7.15382601e+00
2.17318890e-07,5.32750387e+00,7.12749046e+00,5.32750387e+00,7.12750387e+00
2.17561854e-07,5.27454556e+00,7.07455678e+00,5.27454556e+00,7.07454556e+00
2.18047782e-07,5.16955986e+00,6.96954936e+00,5.16955986e+00,6.96955986e+00
2.19019637e-07,4.96137893e+00,6.76138895e+00,4.96137893e+00,6.76137893e+00
2.20019637e-07,4.74870890e+00,6.54869917e+00,4.74870890e+00,6.54870890e+00
2.21000000e-07,4.54093854e+00,6.34094780e+00,4.54093854e+00,6.34093854e+00
2.21038277e-07,4.53858941e+00,6.34881451e+00,4.60748763e+00,6.33858941e+00
2.21069619e-07,4.53358309e+00,6.34596489e+00,4.65889644e+00,6.33358309e+00
2.21100960e-07,4.52817959e+00,6.34174189e+00,4.70990806e+00,6.32817959e+00
2.21163644e-07,4.51701238e+00,6.33176129e+00,4.81157110e+00,6.31701238e+00
2.21289011e-07,4.49406732e+00,6.30851864e+00,5.01428652e+00,6.29406732e+00
2.21304682e-07,4.49052519e+00,6.30227923e+00,5.03895196e+00,6.29052519e+00
2.21325461e-07,4.49061548e+00,6.29365191e+00,5.07644587e+00,6.29061548e+00
2.21346241e-07,4.49275873e+00,6.28234693e+00,5.11599276e+00,6.29275873e+00
2.21353170e-07,4.49437086e+00,6.27615766e+00,5.13007729e+00,6.29437086e+00
2.21367028e-07,4.49930219e+00,6.26128769e+00,5.15995343e+00,6.29930219e+00
2.21394745e-07,4.52646693e+00,6.21864853e+00,5.23700780e+00,6.32646693e+00
2.21412597e-07,4.55752210e+00,6.16904699e+00,5.30019687e+00,6.35752210e+00
2.21427193e-07,4.58521734e+00,6.10085586e+00,5.35416455e+00,6.38521734e+00
2.21434700e-07,4.60498375e+00,6.05067077e+00,5.38744443e+00,6.40498375e+00
2.21442208e-07,4.63357589e+00,5.98968550e+00,5.42955005e+00,6.43357589e+00
2.21449715e-07,4.66777183e+00,5.91688954e+00,5.47725945e+00,6.46777183e+00
2.21457223e-07,4.71337440e+00,5.83999466e+00,5.53637549e+00,6.51337440e+00
2.21459100e-07,4.72361289e+00,5.81672648e+00,5.54999235e+00,6.52361289e+00
2.21462853e-07,4.74390809e+00,5.76788117e+00,5.57704428e+00,6.54390809e+00
2.21466607e-07,4.76407459e+00,5.71510067e+00,5.60396752e+00,6.56407459e+00
2.21474115e-07,4.80634082e+00,5.60176788e+00,5.65974721e+00,6.60634082e+00
2.21489130e-07,4.89484727e+00,5.35917796e+00,5.77528060e+00,6.69484727e+00
2.21491495e-07,4.90886237e+00,5.32085512e+00,5.79355419e+00,6.70886237e+00
2.21496227e-07,4.93272412e+00,5.24465633e+00,5.82593292e+00,6.73272412e+00
2.21500959e-07,4.95809422e+00,5.18405091e+00,5.85981999e+00,6.75809422e+00
2.21505690e-07,4.96814229e+00,5.13233108e+00,5.87838504e+00,6.76814229e+00
2.21510422e-07,4.97571500e+00,5.10151963e+00,5.89447473e+00,6.77571500e+00
2.21515154e-07,4.98168903e+00,5.08534064e+00,5.90896574e+00,6.78168903e+00
2.21524617e-07,4.98741415e+00,5.06858053e+00,5.93172480e+00,6.78741415e+00
2.21534080e-07,4.98997493e+00,5.05982687e+00,5.95131954e+00,6.78997493e+00
2.21553007e-07,4.98931385e+00,5.04303878e+00,5.98472637e+00,6.78931385e+00
2.21571934e-07,4.98452582e+00,5.02696583e+00,6.01400625e+00,6.78452582e+00
2.21609787e-07,4.96606356e+00,4.99347319e+00,6.06367981e+00,6.76606356e+00
2.21685493e-07,4.91165824e+00,4.92365412e+00,6.14554611e+00,6.71165824e+00
2.21836906e-07,4.75720632e+00,4.75910286e+00,6.26363747e+00,6.55720632e+00
2.21988319e-07,4.57992006e+00,4.58070849e+00,6.35889447e+00,6.37992006e+00
2.22000000e-07,4.56659957e+00,4.56746462e+00,6.36659957e+00,6.36659957e+00
2.22011681e-07,4.56650197e+00,4.56657534e+00,6.36650197e+00,6.36650197e+00
2.22035043e-07,4.56342241e+00,4.56342762e+00,6.36342241e+00,6.36342241e+00
2.22058404e-07,4.53160818e+00,4.53160769e+00,6.33160818e+00,6.33160818e+00
2.22079430e-07,4.49135453e+00,4.49135876e+00,6.29135453e+00,6.29135453e+00
2.22121481e-07,4.38761743e+00,4.38761762e+00,6.18761743e+00,6.18761743e+00
2.22205584e-07,4.13366134e+00,4.13366528e+00,5.93366134e+00,5.93366134e+00
2.22373788e-07,3.53278479e+00,3.53278509e+00,5.33278479e+00,5.33278479e+00
2.22710198e-07,2.14508763e+00,2.14509152e+00,3.94508763e+00,3.94508763e+00
2.23383017e-07,-1.00246953e+00,-1.00246920e+00,7.97530467e-01,7.97530467e-01
2.24383017e-07,-6.09169725e+00,-6.09169339e+00,-4.29169725e+00,-4.29169725e+00
2.25383017e-07,-1.13864547e+01,-1.13864544e+01,-9.58645471e+00,-9.58645471e+00
2.26000000e-07,-1.46923489e+01,-1.46923451e+01,-1.28923489e+01,-1.28923489e+01
2.26057045e-07,-1.46924480e+01,-1.46932909e+01,-1.29951294e+01,-1.28924480e+01
2.26107649e-07,-1.46917005e+01,-1.46925176e+01,-1.30854678e+01,-1.28917005e+01
2.26208855e-07,-1.46874000e+01,-1.46870631e+01,-1.32633393e+01,-1.28874000e+01
2.26411268e-07,-1.46774738e+01,-1.46528662e+01,-1.36177571e+01,-1.28774738e+01
2.26461872e-07,-1.46657377e+01,-1.46170935e+01,-1.36971069e+01,-1.28657377e+01
2.26512475e-07,-1.46543686e+01,-1.45479084e+01,-1.37768239e+01,-1.28543686e+01
2.26519982e-07,-1.47181271e+01,-1.45940281e+01,-1.38540942e+01,-1.29181271e+01
2.26526738e-07,-1.47814977e+01,-1.46367823e+01,-1.39296255e+01,-1.29814977e+01
2.26533494e-07,-1.48485375e+01,-1.46780891e+01,-1.40088260e+01,-1.30485375e+01
2.26547005e-07,-1.50323181e+01,-1.47739646e+01,-1.42169280e+01,-1.32323181e+01
2.26559166e-07,-1.52418238e+01,-1.48509894e+01,-1.44483229e+01,-1.34418238e+01
2.26571327e-07,-1.54823744e+01,-1.49100141e+01,-1.47107627e+01,-1.36823744e+01
2.26583487e-07,-1.57464201e+01,-1.49519783e+01,-1.49966976e+01,-1.39464201e+01
2.26595648e-07,-1.60267646e+01,-1.49841820e+01,-1.52989313e+01,-1.42267646e+01
2.26619970e-07,-1.65962959e+01,-1.51472812e+01,-1.59122410e+01,-1.47962959e+01
2.26641118e-07,-1.69971032e+01,-1.53983137e+01,-1.63511161e+01,-1.51971032e+01
2.26659116e-07,-1.73606241e+01,-1.56904131e+01,-1.67470321e+01,-1.55606241e+01
2.26677113e-07,-1.77392172e+01,-1.60227288e+01,-1.71580202e+01,-1.59392172e+01
2.26713107e-07,-1.85288843e+01,-1.67657754e+01,-1.80124776e+01,-1.67288843e+01
2.26785097e-07,-2.02189493e+01,-1.84356723e+01,-1.98321230e+01,-1.84189493e+01
2.26857086e-07,-2.19590570e+01,-2.01747744e+01,-2.17018111e+01,-2.01590570e+01
2.26929075e-07,-2.37272559e+01,-2.19403924e+01,-2.35995905e+01,-2.19272559e+01
2.27000000e-07,-2.54922940e+01,-2.37046907e+01,-2.54922940e+01,-2.36922940e+01
2.27005760e-07,-2.54989360e+01,-2.37070390e+01,-2.54989360e+01,-2.36989360e+01
2.27017280e-07,-2.55099332e+01,-2.37138702e+01,-2.55099332e+01,-2.37099332e+01
2.27040319e-07,-2.55256439e+01,-2.37255221e+01,-2.55256439e+01,-2.37256439e+01
2.27086399e-07,-2.55444701e+01,-2.37445228e+01,-2.55444701e+01,-2.37444701e+01
2.27178558e-07,-2.55660994e+01,-2.37660654e+01,-2.55660994e+01,-2.37660994e+01
2.27270716e-07,-2.55797760e+01,-2.37797996e+01,-2.55797760e+01,-2.37797760e+01
2.27455034e-07,-2.55913706e+01,-2.37913519e+01,-2.55913706e+01,-2.37913706e+01
2.27823669e-07,-2.55826808e+01,-2.37826978e+01,-2.55826808e+01,-2.37826808e+01
2.28560939e-07,-2.55015572e+01,-2.37015411e+01,-2.55015572e+01,-2.37015572e+01
2.29560939e-07,-2.53326596e+01,-2.35326751e+01,-2.53326596e+01,-2.35326596e+01
2.30560939e-07,-2.51341087e+01,-2.33340938e+01,-2.51341087e+01,-2.33341087e+01
2.31000000e-07,-2.50440445e+01,-2.32440583e+01,-2.50440445e+01,-2.32440445e+01
2.31100000e-07,-2.50430502e+01,-2.32307025e+01,-2.48630502e+01,-2.32430502e+01
2.31133288e-07,-2.50421741e+01,-2.32283413e+01,-2.48022564e+01,-2.32421741e+01
2.31199863e-07,-2.50427615e+01,-2.32267812e+01,-2.46830082e+01,-2.32427615e+01
2.31333014e-07,-2.50513547e+01,-2.32562989e+01,-2.44519303e+01,-2.32513547e+01
2.31345795e-07,-2.50528448e+01,-2.32666608e+01,-2.44304139e+01,-2.32528448e+01
2.31371358e-07,-2.50574315e+01,-2.33042823e+01,-2.43889875e+01,-2.32574315e+01
2.31422483e-07,-2.50181989e+01,-2.34587039e+01,-2.42577287e+01,-2.32181989e+01
2.31428739e-07,-2.49913358e+01,-2.34801048e+01,-2.42196056e+01,-2.31913358e+01
2.31434995e-07,-2.49535091e+01,-2.35023125e+01,-2.41705189e+01,-2.31535091e+01
2.31447506e-07,-2.48419899e+01,-2.35547005e+01,-2.40364796e+01,-2.30419899e+01
2.31460017e-07,-2.46956609e+01,-2.36160059e+01,-2.38676305e+01,-2.28956609e+01
2.31472528e-07,-2.45141919e+01,-2.36823507e+01,-2.36636414e+01,-2.27141919e+01
2.31485039e-07,-2.43130161e+01,-2.37567861e+01,-2.34399456e+01,-2.25130161e+01
2.31496039e-07,-2.41356379e+01,-2.38140788e+01,-2.32427669e+01,-2.23356379e+01
2.31501661e-07,-2.40551323e+01,-2.38306953e+01,-2.31521424e+01,-2.22551323e+01
2.31507283e-07,-2.39793207e+01,-2.38258849e+01,-2.30662120e+01,-2.21793207e+01
2.31518526e-07,-2.38350606e+01,-2.37433762e+01,-2.29017141e+01,-2.20350606e+01
2.31529769e-07,-2.36998078e+01,-2.36254114e+01,-2.27462235e+01,-2.18998078e+01
2.31535391e-07,-2.36320751e+01,-2.35634563e+01,-2.26683719e+01,-2.18320751e+01
2.31546634e-07,-2.34925433e+01,-2.34340438e+01,-2.25086024e+01,-2.16925433e+01
2.31569120e-07,-2.32060924e+01,-2.31622129e+01,-2.21816759e+01,-2.14060924e+01
2.31614093e-07,-2.26184639e+01,-2.25923311e+01,-2.15130963e+01,-2.08184639e+01
2.31704039e-07,-2.14459512e+01,-2.14361975e+01,-2.01786814e+01,-1.96459512e+01
2.31793984e-07,-2.02748486e+01,-2.02715995e+01,-1.88456765e+01,-1.84748486e+01
2.31973876e-07,-1.79248186e+01,-1.79240804e+01,-1.61718420e+01,-1.61248186e+01
2.32000000e-07,-1.75837675e+01,-1.75828380e+01,-1.57837675e+01,-1.57837675e+01
2.32017989e-07,-1.75832716e+01,-1.75832182e+01,-1.57832716e+01,-1.57832716e+01
2.32053967e-07,-1.75831779e+01,-1.75831743e+01,-1.57831779e+01,-1.57831779e+01
2.32125924e-07,-1.75824133e+01,-1.75824126e+01,-1.57824133e+01,-1.57824133e+01
2.32269837e-07,-1.75799705e+01,-1.75799671e+01,-1.57799705e+01,-1.57799705e+01
2.32557663e-07,-1.75732647e+01,-1.75732639e+01,-1.57732647e+01,-1.57732647e+01
2.33133316e-07,-1.75562116e+01,-1.75562082e+01,-1.57562116e+01,-1.57562116e+01
2.34133316e-07,-1.75210799e+01,-1.75210791e+01,-1.57210799e+01,-1.57210799e+01
2.35133316e-07,-1.74832001e+01,-1.74831967e+01,-1.56832001e+01,-1.56832001e+01
2.36000000e-07,-1.74493376e+01,-1.74493368e+01,-1.56493376e+01,-1.56493376e+01
2.36062485e-07,-1.74551572e+01,-1.74560017e+01,-1.57676305e+01,-1.56551572e+01
2.36116759e-07,-1.74608311e+01,-1.74616195e+01,-1.58709980e+01,-1.56608311e+01
2.36225308e-07,-1.74733791e+01,-1.74725484e+01,-1.60789330e+01,-1.56733791e+01
2.36442404e-07,-1.75423870e+01,-1.75053967e+01,-1.65387149e+01,-1.57423870e+01
2.36500381e-07,-1.75815010e+01,-1.74934741e+01,-1.66821860e+01,-1.57815010e+01
2.36524121e-07,-1.75890041e+01,-1.74485647e+01,-1.67324224e+01,-1.57890041e+01
2.36527656e-07,-1.75831507e+01,-1.74321648e+01,-1.67329307e+01,-1.57831507e+01
2.36534724e-07,-1.75580053e+01,-1.73798819e+01,-1.67205088e+01,-1.57580053e+01
2.36548861e-07,-1.74922560e+01,-1.72155449e+01,-1.66802063e+01,-1.56922560e+01
2.36562998e-07,-1.74258960e+01,-1.69819574e+01,-1.66392932e+01,-1.56258960e+01
2.36577136e-07,-1.73789536e+01,-1.67045221e+01,-1.66177976e+01,-1.55789536e+01
2.36591273e-07,-1.73212492e+01,-1.63697112e+01,-1.65855402e+01,-1.55212492e+01
2.36605410e-07,-1.72581803e+01,-1.60198370e+01,-1.65479181e+01,-1.54581803e+01
2.36617736e-07,-1.71758765e+01,-1.57555548e+01,-1.64878015e+01,-1.53758765e+01
2.36620399e-07,-1.71444362e+01,-1.56944124e+01,-1.64611542e+01,-1.53444362e+01
2.36623062e-07,-1.71069669e+01,-1.56305744e+01,-1.64284781e+01,-1.53069669e+01
2.36628387e-07,-1.70210332e+01,-1.55008412e+01,-1.63521307e+01,-1.52210332e+01
2.36639039e-07,-1.68224911e+01,-1.52362784e+01,-1.61727611e+01,-1.50224911e+01
2.36660342e-07,-1.63714795e+01,-1.46980302e+01,-1.57600945e+01,-1.45714795e+01
2.36702947e-07,-1.53432601e+01,-1.35877978e+01,-1.48085651e+01,-1.35432601e+01
2.36745553e-07,-1.42332737e+01,-1.24564214e+01,-1.37752687e+01,-1.24332737e+01
2.36788158e-07,-1.30886102e+01,-1.13067668e+01,-1.27072952e+01,-1.12886102e+01
2.36830764e-07,-1.19208033e+01,-1.01368607e+01,-1.16161783e+01,-1.01208033e+01
2.36873369e-07,-1.07417242e+01,-8.95640999e+00,-1.05137892e+01,-8.94172415e+00
2.36958581e-07,-8.36089413e+00,-6.57374201e+00,-8.28633915e+00,-6.56089413e+00
2.37000000e-07,-7.20091806e+00,-5.41321240e+00,-7.20091806e+00,-5.40091806e+00
2.37017042e-07,-7.20870783e+00,-5.41349290e+00,-7.20870783e+00,-5.40870783e+00
2.37034084e-07,-7.22068786e+00,-5.42255324e+00,-7.22068786e+00,-5.42068786e+00
2.37051127e-07,-7.23488539e+00,-5.43511363e+00,-7.23488539e+00,-5.43488539e+00
2.37085211e-07,-7.26720197e+00,-5.46714669e+00,-7.26720197e+00,-5.46720197e+00
2.37153380e-07,-7.34182409e+00,-5.54185575e+00,-7.34182409e+00,-5.54182409e+00
2.37221549e-07,-7.42179257e+00,-5.62177621e+00,-7.42179257e+00,-5.62179257e+00
2.37357887e-07,-7.59249081e+00,-5.79250361e+00,-7.59249081e+00,-5.79249081e+00
2.37630562e-07,-7.95564309e+00,-6.15563218e+00,-7.95564309e+00,-6.15564309e+00
2.38175913e-07,-8.72538368e+00,-6.92539397e+00,-8.72538368e+00,-6.92538368e+00
2.39175913e-07,-1.02099117e+01,-8.40990188e+00,-1.02099117e+01,-8.40991170e+00
2.40175913e-07,-1.17311391e+01,-9.93114866e+00,-1.17311391e+01,-9.93113912e+00
2.41000000e-07,-1.29969470e+01,-1.11969380e+01,-1.29969470e+01,-1.11969470e+01
2.41053804e-07,-1.30119200e+01,-1.12009641e+01,-1.29150736e+01,-1.12119200e+01
2.41101428e-07,-1.30213731e+01,-1.12082400e+01,-1.28388021e+01,-1.12213731e+01
2.41149053e-07,-1.30324209e+01,-1.12178184e+01,-1.27641252e+01,-1.12324209e+01
2.41244303e-07,-1.30582532e+01,-1.12415965e+01,-1.26185082e+01,-1.12582532e+01
2.41324132e-07,-1.30885506e+01,-1.12877046e+01,-1.25051131e+01,-1.12885506e+01
2.41344089e-07,-1.30256543e+01,-1.12378318e+01,-1.24062937e+01,-1.12256543e+01
2.41360031e-07,-1.29794140e+01,-1.12106421e+01,-1.23313575e+01,-1.11794140e+01
2.41375974e-07,-1.29226866e+01,-1.11801673e+01,-1.22459341e+01,-1.11226866e+01
2.41391916e-07,-1.28868128e+01,-1.11858896e+01,-1.21813645e+01,-1.10868128e+01
2.41407858e-07,-1.28588363e+01,-1.12185236e+01,-1.21246920e+01,-1.10588363e+01
2.41439742e-07,-1.28522428e+01,-1.14508133e+01,-1.20607067e+01,-1.10522428e+01
2.41448772e-07,-1.28263549e+01,-1.15558661e+01,-1.20185658e+01,-1.10263549e+01
2.41457801e-07,-1.28125891e+01,-1.16976284e+01,-1.19885470e+01,-1.10125891e+01
2.41465749e-07,-1.28152749e+01,-1.18543834e+01,-1.19769268e+01,-1.10152749e+01
2.41472902e-07,-1.28172095e+01,-1.20061213e+01,-1.19659861e+01,-1.10172095e+01
2.41480055e-07,-1.28214543e+01,-1.21642576e+01,-1.19573554e+01,-1.10214543e+01
2.41494361e-07,-1.28391782e+01,-1.24917702e+01,-1.19493286e+01,-1.10391782e+01
2.41508667e-07,-1.28697669e+01,-1.27270598e+01,-1.19541666e+01,-1.10697669e+01
2.41521542e-07,-1.29980247e+01,-1.29138395e+01,-1.20592486e+01,-1.11980247e+01
2.41524120e-07,-1.30274976e+01,-1.29464429e+01,-1.20840824e+01,-1.12274976e+01
2.41529274e-07,-1.30904292e+01,-1.30154049e+01,-1.21377358e+01,-1.12904292e+01
2.41534429e-07,-1.31554409e+01,-1.30859486e+01,-1.21934693e+01,-1.13554409e+01
2.41544738e-07,-1.32906574e+01,-1.32306104e+01,-1.23101293e+01,-1.14906574e+01
2.41565356e-07,-1.35768924e+01,-1.35309475e+01,-1.25592513e+01,-1.17768924e+01
2.41585974e-07,-1.38718414e+01,-1.38358914e+01,-1.28170874e+01,-1.20718414e+01
2.41627211e-07,-1.44773491e+01,-1.44547236e+01,-1.33483691e+01,-1.26773491e+01
2.41709684e-07,-1.57194554e+01,-1.57103010e+01,-1.44420236e+01,-1.39194554e+01
2.41874631e-07,-1.82541653e+01,-1.82529442e+01,-1.66798299e+01,-1.64541653e+01
2.42000000e-07,-2.01951684e+01,-2.01942941e+01,-1.83951684e+01,-1.83951684e+01
2.42016495e-07,-2.01950425e+01,-2.01949882e+01,-1.83950425e+01,-1.83950425e+01
2.42049484e-07,-2.01954068e+01,-2.01954031e+01,-1.83954068e+01,-1.83954068e+01
2.42115463e-07,-2.01986733e+01,-2.01986727e+01,-1.83986733e+01,-1.83986733e+01
2.42247420e-07,-2.02101360e+01,-2.02101324e+01,-1.84101360e+01,-1.84101360e+01
2.42511334e-07,-2.02429213e+01,-2.02429206e+01,-1.84429213e+01,-1.84429213e+01
2.43039163e-07,-2.03282960e+01,-2.03282924e+01,-1.85282960e+01,-1.85282960e+01
2.44039163e-07,-2.05255752e+01,-2.05255746e+01,-1.87255752e+01,-1.87255752e+01
2.45039163e-07,-2.07406261e+01,-2.07406226e+01,-1.89406261e+01,-1.89406261e+01
2.46000000e-07,-2.09554584e+01,-2.09554577e+01,-1.91554584e+01,-1.91554584e+01
2.46068321e-07,-2.09550465e+01,-2.09558914e+01,-1.92780242e+01,-1.91550465e+01
2.46129810e-07,-2.09552888e+01,-2.09560161e+01,-1.93889465e+01,-1.91552888e+01
2.46252788e-07,-2.09567272e+01,-2.09547689e+01,-1.96117448e+01,-1.91567272e+01
2.46498743e-07,-2.09722708e+01,-2.08868979e+01,-2.00700081e+01,-1.91722708e+01
2.46514313e-07,-2.09752537e+01,-2.08643455e+01,-2.01010172e+01,-1.91752537e+01
2.46532349e-07,-2.09813031e+01,-2.08085663e+01,-2.01395312e+01,-1.91813031e+01
2.46550385e-07,-2.10231192e+01,-2.07293934e+01,-2.02138120e+01,-1.92231192e+01
2.46568421e-07,-2.11139966e+01,-2.05875267e+01,-2.03371540e+01,-1.93139966e+01
2.46586457e-07,-2.12784292e+01,-2.04253929e+01,-2.05340513e+01,-1.94784292e+01
2.46604493e-07,-2.14757506e+01,-2.02575624e+01,-2.07638374e+01,-1.96757506e+01
2.46614196e-07,-2.15714338e+01,-2.01943349e+01,-2.08769859e+01,-1.97714338e+01
2.46623899e-07,-2.16110844e+01,-2.01238679e+01,-2.09341018e+01,-1.98110844e+01
2.46629302e-07,-2.16359198e+01,-2.01082104e+01,-2.09686638e+01,-1.98359198e+01
2.46634706e-07,-2.16536669e+01,-2.00911408e+01,-2.09961375e+01,-1.98536669e+01
2.46640110e-07,-2.16672772e+01,-2.00751017e+01,-2.10194744e+01,-1.98672772e+01
2.46650917e-07,-2.16861433e+01,-2.00456706e+01,-2.10577936e+01,-1.98861433e+01
2.46672531e-07,-2.17147187e+01,-2.00082804e+01,-2.11252754e+01,-1.99147187e+01
2.46694146e-07,-2.17373730e+01,-1.99932989e+01,-2.11868360e+01,-1.99373730e+01
2.46737375e-07,-2.17805198e+01,-2.00054862e+01,-2.13077955e+01,-1.99805198e+01
2.46780605e-07,-2.18226420e+01,-2.00413498e+01,-2.14277303e+01,-2.00226420e+01
2.46867063e-07,-2.19111311e+01,-2.01258765e+01,-2.16718448e+01,-2.01111311e+01
2.46953522e-07,-2.20032282e+01,-2.02162160e+01,-2.19195672e+01,-2.02032282e+01
2.47000000e-07,-2.20532484e+01,-2.02655232e+01,-2.20532484e+01,-2.02532484e+01
2.47017292e-07,-2.20319852e+01,-2.02367207e+01,-2.20319852e+01,-2.02319852e+01
2.47034583e-07,-2.20129261e+01,-2.02147559e+01,-2.20129261e+01,-2.02129261e+01
2.47051875e-07,-2.19951717e+01,-2.01953825e+01,-2.19951717e+01,-2.01951717e+01
2.47086459e-07,-2.19617934e+01,-2.01617408e+01,-2.19617934e+01,-2.01617934e+01
2.47155625e-07,-2.19006414e+01,-2.01006717e+01,-2.19006414e+01,-2.01006414e+01
2.47293959e-07,-2.17905680e+01,-1.99905451e+01,-2.17905680e+01,-1.99905680e+01
2.47570626e-07,-2.15947732e+01,-1.97947934e+01,-2.15947732e+01,-1.97947732e+01
2.48123961e-07,-2.12518408e+01,-1.94518220e+01,-2.12518408e+01,-1.94518408e+01
2.49123961e-07,-2.07114327e+01,-1.89114509e+01,-2.07114327e+01,-1.89114327e+01
2.50123961e-07,-2.02106910e+01,-1.84106737e+01,-2.02106910e+01,-1.84106910e+01
2.51000000e-07,-1.97872636e+01,-1.79872803e+01,-1.97872636e+01,-1.79872636e+01
2.51065888e-07,-1.97919657e+01,-1.79805848e+01,-1.96733679e+01,-1.79919657e+01
2.51125187e-07,-1.97834082e+01,-1.79697340e+01,-1.95580723e+01,-1.79834082e+01
2.51184486e-07,-1.97689947e+01,-1.79534662e+01,-1.94369208e+01,-1.79689947e+01
2.51303083e-07,-1.97315800e+01,-1.79202869e+01,-1.91860300e+01,-1.79315800e+01
2.51362382e-07,-1.96999203e+01,-1.79431174e+01,-1.90476322e+01,-1.78999203e+01
2.51421681e-07,-1.96542172e+01,-1.80869235e+01,-1.88951910e+01,-1.78542172e+01
2.51436506e-07,-1.96389220e+01,-1.82051228e+01,-1.88532113e+01,-1.78389220e+01
2.51451331e-07,-1.96183839e+01,-1.83914041e+01,-1.88059887e+01,-1.78183839e+01
2.51466155e-07,-1.95782116e+01,-1.86162395e+01,-1.87391319e+01,-1.77782116e+01
2.51480980e-07,-1.95285386e+01,-1.88812225e+01,-1.86627744e+01,-1.77285386e+01
2.51495805e-07,-1.94288527e+01,-1.91045235e+01,-1.85364039e+01,-1.76288527e+01
2.51510630e-07,-1.93521033e+01,-1.92225882e+01,-1.84329700e+01,-1.75521033e+01
2.51525454e-07,-1.92950612e+01,-1.92180358e+01,-1.83492434e+01,-1.74950612e+01
2.51540279e-07,-1.92594482e+01,-1.91949723e+01,-1.82869459e+01,-1.74594482e+01
